id,status,total,created_at,customer_name
478,SHIPPED,5654,2025-03-07T00:00:00,Iris
479,SHIPPED,2991,2025-03-08T00:00:00,Grace
480,CONFIRMED,917,2025-03-05T00:00:00,Iris
481,CONFIRMED,2707,2025-03-24T00:00:00,Frank
482,CANCELLED,3704,2025-06-27T00:00:00,Iris
483,SHIPPED,1302,2025-05-09T00:00:00,Dave
484,SHIPPED,9034,2025-05-21T00:00:00,Carol
485,SHIPPED,8750,2025-02-17T00:00:00,Iris
486,SHIPPED,9706,2025-10-25T00:00:00,Carol
487,CONFIRMED,9924,2025-06-22T00:00:00,Jack
488,DRAFT,474,2025-02-11T00:00:00,Alice
489,CANCELLED,9459,2025-05-16T00:00:00,Dave
490,SHIPPED,6835,2025-11-13T00:00:00,Alice
491,CONFIRMED,8948,2025-05-29T00:00:00,Eve
492,CONFIRMED,6663,2025-06-02T00:00:00,Henry
493,DRAFT,991,2025-03-22T00:00:00,Henry
494,CONFIRMED,7619,2025-04-15T00:00:00,Frank
495,SHIPPED,5131,2025-06-13T00:00:00,Frank
496,CANCELLED,2152,2025-07-09T00:00:00,Iris
497,CONFIRMED,5238,2025-05-04T00:00:00,Henry
498,CONFIRMED,7376,2025-05-07T00:00:00,Carol
499,DRAFT,4764,2025-07-16T00:00:00,Jack
500,CONFIRMED,2626,2025-06-17T00:00:00,Jack
501,SHIPPED,3120,2025-03-23T00:00:00,Henry
502,CANCELLED,7658,2025-09-13T00:00:00,Eve
503,CONFIRMED,1485,2025-07-21T00:00:00,Iris
504,CONFIRMED,3954,2025-04-21T00:00:00,Jack
505,CONFIRMED,838,2025-05-25T00:00:00,Henry
506,CONFIRMED,7720,2025-05-27T00:00:00,Iris
507,DRAFT,1771,2025-08-09T00:00:00,Carol
508,SHIPPED,6002,2025-07-26T00:00:00,Frank
509,DRAFT,848,2025-10-19T00:00:00,Iris
510,CONFIRMED,9074,2025-05-28T00:00:00,Bob
511,CONFIRMED,7388,2025-10-09T00:00:00,Eve
512,SHIPPED,1956,2025-03-07T00:00:00,Bob
513,CONFIRMED,5565,2025-10-13T00:00:00,Frank
514,SHIPPED,3271,2025-11-05T00:00:00,Iris
515,CONFIRMED,669,2025-01-24T00:00:00,Alice
516,CONFIRMED,5466,2025-08-31T00:00:00,Iris
517,CONFIRMED,9942,2025-09-21T00:00:00,Carol
518,CONFIRMED,5228,2025-03-25T00:00:00,Grace
519,CANCELLED,4912,2025-10-31T00:00:00,Frank
520,CONFIRMED,8361,2025-09-30T00:00:00,Henry
521,SHIPPED,4921,2025-09-01T00:00:00,Alice
522,CONFIRMED,1805,2025-08-02T00:00:00,Jack
523,CONFIRMED,446,2025-11-02T00:00:00,Henry
524,CONFIRMED,9487,2025-10-23T00:00:00,Dave
525,SHIPPED,9570,2025-09-03T00:00:00,Carol
526,CONFIRMED,6239,2025-03-17T00:00:00,Dave
527,DRAFT,1810,2025-04-08T00:00:00,Alice
528,CONFIRMED,6871,2025-03-19T00:00:00,Grace
529,SHIPPED,6733,2025-09-14T00:00:00,Jack
530,CANCELLED,1030,2025-12-28T00:00:00,Carol
531,CONFIRMED,9199,2025-06-16T00:00:00,Henry
532,CONFIRMED,5150,2025-03-30T00:00:00,Henry
533,CANCELLED,5618,2025-10-07T00:00:00,Frank
534,SHIPPED,4341,2025-11-09T00:00:00,Henry
535,CONFIRMED,4048,2025-05-23T00:00:00,Iris
536,CONFIRMED,4886,2025-05-28T00:00:00,Dave
537,SHIPPED,8021,2025-06-12T00:00:00,Henry
538,CONFIRMED,4490,2025-05-28T00:00:00,Bob
539,CONFIRMED,8909,2025-07-14T00:00:00,Grace
540,SHIPPED,2409,2025-05-29T00:00:00,Alice
541,CONFIRMED,1304,2025-06-27T00:00:00,Henry
542,SHIPPED,7859,2025-04-20T00:00:00,Dave
543,SHIPPED,4452,2025-10-15T00:00:00,Eve
544,CONFIRMED,9624,2025-05-03T00:00:00,Dave
545,DRAFT,8710,2025-04-26T00:00:00,Dave
546,DRAFT,6781,2025-06-19T00:00:00,Henry
547,CONFIRMED,2262,2025-01-03T00:00:00,Iris
548,CANCELLED,2597,2025-07-28T00:00:00,Henry
549,CONFIRMED,3277,2025-05-28T00:00:00,Frank
550,CONFIRMED,979,2025-02-15T00:00:00,Jack
551,CONFIRMED,621,2025-03-31T00:00:00,Grace
552,SHIPPED,2890,2025-01-19T00:00:00,Grace
553,SHIPPED,3062,2025-05-29T00:00:00,Alice
554,DRAFT,9315,2025-11-05T00:00:00,Bob
555,CANCELLED,5499,2025-05-26T00:00:00,Henry
556,CANCELLED,8911,2025-09-26T00:00:00,Henry
557,SHIPPED,2208,2025-09-16T00:00:00,Henry
558,CONFIRMED,1855,2025-06-19T00:00:00,Carol
559,SHIPPED,4225,2025-04-06T00:00:00,Alice
560,SHIPPED,4843,2025-10-18T00:00:00,Dave
561,CONFIRMED,6653,2025-08-07T00:00:00,Iris
562,CONFIRMED,6577,2025-12-09T00:00:00,Bob
563,CONFIRMED,2313,2025-09-02T00:00:00,Frank
564,CANCELLED,121,2025-05-14T00:00:00,Grace
565,CONFIRMED,4384,2025-06-18T00:00:00,Eve
566,CONFIRMED,9396,2025-01-06T00:00:00,Eve
567,SHIPPED,3881,2025-02-01T00:00:00,Bob
568,CONFIRMED,2626,2025-07-27T00:00:00,Iris
569,CANCELLED,5105,2025-12-20T00:00:00,Bob
570,SHIPPED,4843,2025-07-08T00:00:00,Jack
571,CONFIRMED,2198,2025-09-02T00:00:00,Carol
572,CONFIRMED,9934,2025-07-11T00:00:00,Grace
573,SHIPPED,7724,2025-10-03T00:00:00,Dave
574,SHIPPED,9771,2025-02-11T00:00:00,Iris
575,CONFIRMED,5937,2025-02-09T00:00:00,Jack
576,CONFIRMED,8982,2025-09-16T00:00:00,Dave
577,CONFIRMED,2465,2025-03-26T00:00:00,Frank
578,SHIPPED,7249,2025-03-01T00:00:00,Dave
579,SHIPPED,8018,2025-02-16T00:00:00,Iris
580,CONFIRMED,921,2025-08-21T00:00:00,Carol
581,CONFIRMED,7494,2025-10-16T00:00:00,Alice
582,CONFIRMED,5059,2025-01-12T00:00:00,Grace
583,CONFIRMED,59,2025-04-22T00:00:00,Jack
584,DRAFT,6951,2025-06-26T00:00:00,Bob
585,CONFIRMED,997,2025-02-05T00:00:00,Henry
586,DRAFT,6708,2025-04-03T00:00:00,Carol
587,SHIPPED,6897,2025-07-11T00:00:00,Grace
588,CONFIRMED,6194,2025-07-12T00:00:00,Bob
589,SHIPPED,8845,2025-03-10T00:00:00,Frank
590,CONFIRMED,8812,2025-07-21T00:00:00,Iris
591,CONFIRMED,3658,2025-01-02T00:00:00,Alice
592,CANCELLED,7595,2025-12-11T00:00:00,Iris
593,CONFIRMED,6224,2025-04-28T00:00:00,Dave
594,CONFIRMED,2551,2025-05-22T00:00:00,Dave
595,CANCELLED,1858,2025-01-17T00:00:00,Grace
596,SHIPPED,266,2025-05-04T00:00:00,Dave
597,DRAFT,9741,2025-01-18T00:00:00,Henry
598,CONFIRMED,807,2025-05-06T00:00:00,Alice
599,CONFIRMED,3849,2025-10-04T00:00:00,Dave
600,SHIPPED,934,2025-03-13T00:00:00,Iris
601,CANCELLED,3846,2025-10-22T00:00:00,Frank
602,CONFIRMED,5263,2025-05-02T00:00:00,Eve
603,SHIPPED,8550,2025-04-24T00:00:00,Grace
604,CONFIRMED,1008,2025-10-13T00:00:00,Jack
605,SHIPPED,2879,2025-11-17T00:00:00,Grace
606,CONFIRMED,778,2025-06-26T00:00:00,Grace
607,SHIPPED,5232,2025-12-23T00:00:00,Grace
608,CONFIRMED,4923,2025-07-12T00:00:00,Carol
609,SHIPPED,7768,2025-05-04T00:00:00,Dave
610,CONFIRMED,2375,2025-08-26T00:00:00,Alice
611,CONFIRMED,6834,2025-10-13T00:00:00,Iris
612,CONFIRMED,3988,2025-05-11T00:00:00,Dave
613,CONFIRMED,1305,2025-08-19T00:00:00,Frank
614,DRAFT,3130,2025-01-27T00:00:00,Eve
615,CONFIRMED,9921,2025-11-05T00:00:00,Alice
616,SHIPPED,3092,2025-10-28T00:00:00,Iris
617,CONFIRMED,3432,2025-06-20T00:00:00,Eve
618,CANCELLED,261,2025-04-19T00:00:00,Dave
619,CANCELLED,1932,2025-09-03T00:00:00,Dave
620,SHIPPED,3360,2025-07-23T00:00:00,Dave
621,CONFIRMED,4647,2025-07-14T00:00:00,Henry
622,CONFIRMED,5896,2025-06-07T00:00:00,Eve
623,CONFIRMED,8157,2025-08-27T00:00:00,Bob
624,SHIPPED,7702,2025-06-13T00:00:00,Dave
625,CONFIRMED,6791,2025-01-24T00:00:00,Jack
626,SHIPPED,2400,2025-01-09T00:00:00,Eve
627,CONFIRMED,9578,2025-10-24T00:00:00,Grace
628,CONFIRMED,3224,2025-06-18T00:00:00,Dave
629,CONFIRMED,4036,2025-09-13T00:00:00,Iris
630,SHIPPED,5540,2025-05-12T00:00:00,Henry
631,CANCELLED,8047,2025-08-24T00:00:00,Carol
632,SHIPPED,5780,2025-03-28T00:00:00,Carol
633,SHIPPED,8010,2025-04-05T00:00:00,Iris
634,CANCELLED,972,2025-09-26T00:00:00,Alice
635,SHIPPED,1227,2025-12-09T00:00:00,Alice
636,SHIPPED,6766,2025-03-12T00:00:00,Dave
637,DRAFT,2484,2025-01-05T00:00:00,Dave
638,CONFIRMED,6124,2025-01-31T00:00:00,Jack
639,SHIPPED,7926,2025-12-04T00:00:00,Henry
640,DRAFT,8729,2025-10-10T00:00:00,Grace
641,DRAFT,8683,2025-05-21T00:00:00,Iris
642,CANCELLED,290,2025-09-15T00:00:00,Grace
643,SHIPPED,2947,2025-02-24T00:00:00,Bob
644,CONFIRMED,3958,2025-04-09T00:00:00,Jack
645,CONFIRMED,5817,2025-05-17T00:00:00,Grace
646,DRAFT,6662,2025-08-24T00:00:00,Jack
647,CONFIRMED,3710,2025-06-03T00:00:00,Bob
648,SHIPPED,529,2025-02-17T00:00:00,Grace
649,CONFIRMED,9065,2025-09-01T00:00:00,Alice
650,SHIPPED,2817,2025-02-12T00:00:00,Henry
651,SHIPPED,5437,2025-10-17T00:00:00,Bob
652,SHIPPED,707,2025-04-28T00:00:00,Dave
653,CANCELLED,9296,2025-09-01T00:00:00,Eve
654,DRAFT,1228,2025-12-17T00:00:00,Eve
655,SHIPPED,9242,2025-12-03T00:00:00,Alice
656,CONFIRMED,5162,2025-01-09T00:00:00,Dave
657,CONFIRMED,6535,2025-02-09T00:00:00,Eve
658,CONFIRMED,3949,2025-10-18T00:00:00,Grace
659,SHIPPED,8866,2025-06-19T00:00:00,Grace
660,SHIPPED,2302,2025-12-19T00:00:00,Bob
661,CONFIRMED,5676,2025-01-28T00:00:00,Bob
662,CONFIRMED,1255,2025-06-24T00:00:00,Jack
663,SHIPPED,9768,2025-07-23T00:00:00,Frank
664,DRAFT,4488,2025-08-19T00:00:00,Henry
665,CONFIRMED,9070,2025-07-12T00:00:00,Grace
666,CONFIRMED,9608,2025-12-05T00:00:00,Grace
667,DRAFT,4849,2025-05-07T00:00:00,Bob
668,DRAFT,2536,2025-07-14T00:00:00,Carol
669,SHIPPED,5198,2025-07-04T00:00:00,Bob
670,DRAFT,5060,2025-08-16T00:00:00,Frank
671,SHIPPED,1684,2025-03-09T00:00:00,Bob
672,CONFIRMED,7363,2025-10-13T00:00:00,Iris
673,CONFIRMED,1702,2025-01-14T00:00:00,Bob
674,CONFIRMED,1534,2025-11-02T00:00:00,Jack
675,SHIPPED,6321,2025-01-07T00:00:00,Eve
676,CONFIRMED,1397,2025-10-14T00:00:00,Dave
677,CONFIRMED,2788,2025-12-17T00:00:00,Grace
678,CONFIRMED,4415,2025-06-04T00:00:00,Eve
679,CONFIRMED,1046,2025-03-27T00:00:00,Grace
680,CONFIRMED,4921,2025-09-05T00:00:00,Bob
681,CONFIRMED,4050,2025-11-17T00:00:00,Henry
682,CONFIRMED,3213,2025-08-23T00:00:00,Bob
683,CONFIRMED,120,2025-07-22T00:00:00,Frank
684,SHIPPED,6234,2025-06-18T00:00:00,Henry
685,CONFIRMED,9748,2025-03-11T00:00:00,Eve
686,CONFIRMED,3300,2025-09-03T00:00:00,Frank
687,CONFIRMED,6534,2025-06-13T00:00:00,Eve
688,SHIPPED,8054,2025-10-22T00:00:00,Dave
689,CONFIRMED,4602,2025-07-21T00:00:00,Frank
690,CONFIRMED,9248,2025-04-13T00:00:00,Jack
691,CANCELLED,2957,2025-12-16T00:00:00,Iris
692,DRAFT,7573,2025-12-29T00:00:00,Dave
693,CONFIRMED,4783,2025-12-21T00:00:00,Bob
694,SHIPPED,6713,2025-12-11T00:00:00,Henry
695,CONFIRMED,4971,2025-05-04T00:00:00,Eve
696,SHIPPED,6942,2025-07-13T00:00:00,Bob
697,CONFIRMED,9806,2025-09-03T00:00:00,Jack
698,CONFIRMED,8310,2025-12-21T00:00:00,Grace
699,CONFIRMED,5900,2025-12-26T00:00:00,Iris
700,CONFIRMED,1402,2025-02-25T00:00:00,Dave
701,SHIPPED,5826,2025-03-27T00:00:00,Jack
702,DRAFT,6557,2025-06-19T00:00:00,Grace
703,CONFIRMED,1625,2025-05-13T00:00:00,Dave
704,CONFIRMED,8509,2025-10-13T00:00:00,Jack
705,SHIPPED,3631,2025-08-17T00:00:00,Frank
706,CONFIRMED,9653,2025-12-20T00:00:00,Iris
707,CONFIRMED,412,2025-09-05T00:00:00,Bob
708,CONFIRMED,1416,2025-03-01T00:00:00,Carol
709,CONFIRMED,5630,2025-08-22T00:00:00,Dave
710,CONFIRMED,5716,2025-09-01T00:00:00,Bob
711,CONFIRMED,7422,2025-06-13T00:00:00,Bob
712,CONFIRMED,1895,2025-01-12T00:00:00,Frank
713,SHIPPED,2702,2025-05-05T00:00:00,Iris
714,CONFIRMED,2633,2025-06-19T00:00:00,Iris
715,CONFIRMED,7580,2025-04-29T00:00:00,Grace
716,SHIPPED,3063,2025-11-24T00:00:00,Grace
717,CONFIRMED,3242,2025-08-19T00:00:00,Jack
718,CONFIRMED,82,2025-12-27T00:00:00,Dave
719,CONFIRMED,1035,2025-10-23T00:00:00,Bob
720,SHIPPED,8806,2025-04-06T00:00:00,Frank
721,CONFIRMED,7506,2025-02-28T00:00:00,Eve
722,SHIPPED,8029,2025-09-28T00:00:00,Frank
723,CONFIRMED,6441,2025-10-28T00:00:00,Bob
724,CONFIRMED,7511,2025-11-13T00:00:00,Carol
725,SHIPPED,4883,2025-11-11T00:00:00,Jack
726,DRAFT,2204,2025-06-10T00:00:00,Bob
727,CONFIRMED,1926,2025-04-04T00:00:00,Frank
728,SHIPPED,8379,2025-07-18T00:00:00,Grace
729,CONFIRMED,9427,2025-07-16T00:00:00,Grace
730,CONFIRMED,8814,2025-12-22T00:00:00,Carol
731,CONFIRMED,8032,2025-05-28T00:00:00,Carol
732,CONFIRMED,7399,2025-11-14T00:00:00,Alice
733,SHIPPED,167,2025-09-06T00:00:00,Carol
734,CONFIRMED,6300,2025-10-15T00:00:00,Iris
735,SHIPPED,6713,2025-12-17T00:00:00,Henry
736,CONFIRMED,7282,2025-09-08T00:00:00,Carol
737,DRAFT,515,2025-04-23T00:00:00,Eve
738,DRAFT,3693,2025-10-03T00:00:00,Eve
739,CONFIRMED,7502,2025-10-17T00:00:00,Henry
740,CONFIRMED,1864,2025-10-21T00:00:00,Bob
741,CONFIRMED,8908,2025-07-07T00:00:00,Iris
742,SHIPPED,691,2025-08-14T00:00:00,Iris
743,CONFIRMED,6975,2025-02-22T00:00:00,Dave
744,CONFIRMED,538,2025-08-19T00:00:00,Eve
745,CONFIRMED,1435,2025-08-13T00:00:00,Bob
746,SHIPPED,3892,2025-04-18T00:00:00,Jack
747,SHIPPED,7025,2025-03-26T00:00:00,Jack
748,CONFIRMED,3395,2025-04-16T00:00:00,Alice
749,CONFIRMED,8730,2025-05-24T00:00:00,Jack
750,CONFIRMED,5312,2025-12-27T00:00:00,Eve
751,CONFIRMED,4390,2025-09-21T00:00:00,Bob
752,CONFIRMED,6753,2025-01-31T00:00:00,Eve
753,SHIPPED,2088,2025-12-26T00:00:00,Carol
754,CONFIRMED,5287,2025-05-07T00:00:00,Grace
755,CONFIRMED,9470,2025-11-20T00:00:00,Eve
756,SHIPPED,6156,2025-08-20T00:00:00,Bob
757,SHIPPED,1535,2025-07-26T00:00:00,Iris
758,SHIPPED,6056,2025-08-21T00:00:00,Henry
759,CONFIRMED,50,2025-02-17T00:00:00,Henry
760,SHIPPED,5879,2025-02-02T00:00:00,Iris
761,CONFIRMED,7049,2025-04-19T00:00:00,Henry
762,CONFIRMED,4656,2025-06-22T00:00:00,Iris
763,CONFIRMED,9285,2025-09-06T00:00:00,Frank
764,SHIPPED,803,2025-01-24T00:00:00,Bob
765,SHIPPED,7539,2025-01-09T00:00:00,Bob
766,CANCELLED,2598,2025-08-14T00:00:00,Henry
767,DRAFT,7019,2025-04-14T00:00:00,Carol
768,SHIPPED,4955,2025-03-23T00:00:00,Eve
769,DRAFT,5915,2025-05-09T00:00:00,Bob
770,CONFIRMED,2721,2025-01-27T00:00:00,Grace
771,SHIPPED,3846,2025-08-08T00:00:00,Bob
772,SHIPPED,27,2025-04-20T00:00:00,Henry
773,DRAFT,9736,2025-04-26T00:00:00,Iris
774,SHIPPED,162,2025-01-05T00:00:00,Frank
775,SHIPPED,6929,2025-12-22T00:00:00,Carol
776,CONFIRMED,3761,2025-07-16T00:00:00,Bob
777,SHIPPED,1688,2025-02-22T00:00:00,Frank
778,CONFIRMED,4912,2025-03-12T00:00:00,Grace
779,SHIPPED,2191,2025-11-25T00:00:00,Carol
780,DRAFT,9238,2025-01-05T00:00:00,Jack
781,SHIPPED,7220,2025-06-29T00:00:00,Dave
782,SHIPPED,2490,2025-07-30T00:00:00,Jack
783,SHIPPED,3569,2025-02-14T00:00:00,Bob
784,CONFIRMED,2027,2025-10-29T00:00:00,Grace
785,CONFIRMED,7045,2025-06-11T00:00:00,Carol
786,CONFIRMED,1390,2025-05-08T00:00:00,Iris
787,SHIPPED,9964,2025-05-26T00:00:00,Alice
788,SHIPPED,4952,2025-04-16T00:00:00,Iris
789,SHIPPED,3100,2025-07-20T00:00:00,Eve
790,SHIPPED,3931,2025-09-11T00:00:00,Grace
791,CONFIRMED,8195,2025-11-23T00:00:00,Jack
792,DRAFT,207,2025-07-04T00:00:00,Frank
793,CONFIRMED,9322,2025-08-04T00:00:00,Frank
794,CONFIRMED,2840,2025-08-30T00:00:00,Bob
795,DRAFT,1116,2025-01-08T00:00:00,Eve
796,CONFIRMED,1000,2025-07-23T00:00:00,Iris
797,CONFIRMED,8219,2025-08-01T00:00:00,Grace
798,SHIPPED,1360,2025-11-24T00:00:00,Iris
799,CONFIRMED,2511,2025-05-23T00:00:00,Bob
800,CONFIRMED,8387,2025-04-15T00:00:00,Carol
801,CONFIRMED,6411,2025-10-28T00:00:00,Bob
802,CONFIRMED,7177,2025-05-03T00:00:00,Alice
803,CONFIRMED,7128,2025-03-01T00:00:00,Henry
804,SHIPPED,911,2025-06-08T00:00:00,Carol
805,CONFIRMED,2258,2025-12-26T00:00:00,Alice
806,CONFIRMED,5690,2025-09-25T00:00:00,Iris
807,SHIPPED,4257,2025-03-27T00:00:00,Frank
808,CONFIRMED,4413,2025-03-02T00:00:00,Alice
809,CONFIRMED,7044,2025-05-20T00:00:00,Iris
810,DRAFT,9457,2025-11-18T00:00:00,Bob
811,CONFIRMED,8378,2025-07-04T00:00:00,Alice
812,CONFIRMED,9297,2025-03-27T00:00:00,Frank
813,CONFIRMED,1695,2025-10-21T00:00:00,Bob
814,CONFIRMED,8346,2025-01-02T00:00:00,Alice
815,SHIPPED,211,2025-05-06T00:00:00,Alice
816,CONFIRMED,6284,2025-03-18T00:00:00,Carol
817,CANCELLED,589,2025-10-11T00:00:00,Grace
818,CONFIRMED,4077,2025-08-02T00:00:00,Frank
819,CONFIRMED,1286,2025-10-20T00:00:00,Frank
820,CONFIRMED,872,2025-04-02T00:00:00,Dave
821,SHIPPED,762,2025-07-25T00:00:00,Bob
822,SHIPPED,4635,2025-06-09T00:00:00,Frank
823,DRAFT,7493,2025-01-05T00:00:00,Frank
824,CONFIRMED,9247,2025-06-05T00:00:00,Jack
825,CONFIRMED,6043,2025-10-30T00:00:00,Henry
826,CANCELLED,3211,2025-10-07T00:00:00,Dave
827,CONFIRMED,6728,2025-01-13T00:00:00,Dave
828,CONFIRMED,167,2025-06-21T00:00:00,Alice
829,SHIPPED,6174,2025-06-07T00:00:00,Bob
830,CONFIRMED,3912,2025-08-03T00:00:00,Henry
831,CANCELLED,2342,2025-12-31T00:00:00,Eve
832,DRAFT,3802,2025-09-24T00:00:00,Grace
833,SHIPPED,6112,2025-08-23T00:00:00,Bob
834,CONFIRMED,8290,2025-03-10T00:00:00,Grace
835,DRAFT,9313,2025-02-01T00:00:00,Grace
836,SHIPPED,2151,2025-05-02T00:00:00,Eve
837,CONFIRMED,5171,2025-07-21T00:00:00,Frank
838,CONFIRMED,4465,2025-04-30T00:00:00,Bob
839,CANCELLED,2240,2025-10-27T00:00:00,Bob
840,CONFIRMED,2703,2025-08-19T00:00:00,Henry
841,CONFIRMED,1988,2025-10-02T00:00:00,Frank
842,CANCELLED,3411,2025-08-20T00:00:00,Eve
843,CONFIRMED,1974,2025-02-16T00:00:00,Carol
844,SHIPPED,4994,2025-12-27T00:00:00,Jack
845,DRAFT,5380,2025-03-17T00:00:00,Bob
846,SHIPPED,5838,2025-07-22T00:00:00,Iris
847,DRAFT,4906,2025-05-14T00:00:00,Carol
848,DRAFT,6635,2025-08-20T00:00:00,Iris
849,SHIPPED,4103,2025-02-18T00:00:00,Henry
850,CONFIRMED,2300,2025-03-04T00:00:00,Alice
851,DRAFT,3651,2025-03-08T00:00:00,Dave
852,SHIPPED,6108,2025-12-18T00:00:00,Bob
853,CONFIRMED,4250,2025-02-08T00:00:00,Alice
854,CANCELLED,3249,2025-11-27T00:00:00,Henry
855,SHIPPED,1516,2025-06-19T00:00:00,Bob
856,DRAFT,7562,2025-01-26T00:00:00,Carol
857,CANCELLED,7106,2025-07-22T00:00:00,Henry
858,DRAFT,7000,2025-03-30T00:00:00,Frank
859,CONFIRMED,3076,2025-05-21T00:00:00,Eve
860,CONFIRMED,2445,2025-01-18T00:00:00,Jack
861,SHIPPED,4036,2025-11-28T00:00:00,Eve
862,CONFIRMED,9032,2025-09-03T00:00:00,Alice
863,DRAFT,6285,2025-03-12T00:00:00,Grace
864,CONFIRMED,8624,2025-05-08T00:00:00,Iris
865,SHIPPED,6276,2026-01-01T00:00:00,Frank
866,CONFIRMED,7950,2025-06-26T00:00:00,Jack
867,CONFIRMED,6373,2025-05-19T00:00:00,Carol
868,DRAFT,9793,2025-04-23T00:00:00,Alice
869,SHIPPED,4612,2025-01-30T00:00:00,Henry
870,CONFIRMED,9578,2025-04-30T00:00:00,Carol
871,CONFIRMED,3961,2025-05-17T00:00:00,Iris
872,SHIPPED,926,2025-04-23T00:00:00,Jack
873,SHIPPED,6373,2025-07-01T00:00:00,Carol
874,CONFIRMED,9717,2025-06-12T00:00:00,Frank
875,CANCELLED,472,2025-12-27T00:00:00,Frank
876,CANCELLED,9244,2025-03-14T00:00:00,Jack
877,CANCELLED,8074,2025-10-05T00:00:00,Eve
878,CONFIRMED,631,2025-02-16T00:00:00,Alice
879,CONFIRMED,3594,2025-01-11T00:00:00,Iris
880,CONFIRMED,5445,2025-11-11T00:00:00,Dave
881,SHIPPED,5592,2025-04-01T00:00:00,Frank
882,DRAFT,2430,2025-10-28T00:00:00,Carol
883,SHIPPED,8632,2025-07-06T00:00:00,Bob
884,CONFIRMED,6491,2025-10-28T00:00:00,Bob
885,CONFIRMED,5295,2025-03-11T00:00:00,Carol
886,SHIPPED,7167,2025-11-24T00:00:00,Henry
887,SHIPPED,2864,2025-12-29T00:00:00,Iris
888,SHIPPED,5856,2025-04-25T00:00:00,Jack
889,SHIPPED,6209,2025-06-07T00:00:00,Eve
890,CONFIRMED,39,2025-12-26T00:00:00,Jack
891,CONFIRMED,9307,2025-01-17T00:00:00,Carol
892,SHIPPED,3629,2025-11-24T00:00:00,Jack
893,CONFIRMED,8139,2025-03-14T00:00:00,Frank
894,SHIPPED,3909,2025-06-27T00:00:00,Frank
895,CONFIRMED,1463,2025-12-29T00:00:00,Frank
896,CONFIRMED,4355,2025-04-18T00:00:00,Dave
897,SHIPPED,5752,2025-05-12T00:00:00,Bob
898,SHIPPED,798,2025-07-17T00:00:00,Henry
899,SHIPPED,2735,2025-07-31T00:00:00,Henry
900,SHIPPED,5764,2025-10-07T00:00:00,Grace
901,CONFIRMED,7865,2025-10-23T00:00:00,Dave
902,CONFIRMED,1217,2025-01-18T00:00:00,Eve
903,DRAFT,4288,2025-02-23T00:00:00,Bob
904,CONFIRMED,6161,2025-03-24T00:00:00,Bob
905,CONFIRMED,1535,2025-06-23T00:00:00,Jack
906,CANCELLED,7919,2025-12-27T00:00:00,Alice
907,CONFIRMED,2713,2025-11-07T00:00:00,Grace
908,CONFIRMED,1669,2025-06-19T00:00:00,Dave
909,CANCELLED,6715,2025-12-23T00:00:00,Iris
910,SHIPPED,8859,2025-05-16T00:00:00,Eve
911,CONFIRMED,1581,2025-01-26T00:00:00,Grace
912,CONFIRMED,8053,2025-03-20T00:00:00,Alice
913,CONFIRMED,7015,2025-02-14T00:00:00,Eve
914,SHIPPED,9843,2025-09-03T00:00:00,Dave
915,DRAFT,3400,2025-03-29T00:00:00,Eve
916,CANCELLED,7768,2025-03-01T00:00:00,Eve
917,SHIPPED,7725,2025-09-08T00:00:00,Eve
918,DRAFT,8924,2025-07-18T00:00:00,Carol
919,CONFIRMED,6259,2025-07-09T00:00:00,Carol
920,CONFIRMED,4323,2025-08-14T00:00:00,Henry
921,CONFIRMED,4410,2025-10-16T00:00:00,Alice
922,CONFIRMED,1594,2025-02-13T00:00:00,Frank
923,SHIPPED,6792,2025-10-29T00:00:00,Dave
924,CONFIRMED,6352,2025-09-25T00:00:00,Grace
925,CANCELLED,7789,2025-10-21T00:00:00,Dave
926,CONFIRMED,1303,2025-07-22T00:00:00,Alice
927,CONFIRMED,8477,2025-10-20T00:00:00,Jack
928,CONFIRMED,7367,2025-03-30T00:00:00,Carol
929,CANCELLED,3167,2025-03-06T00:00:00,Alice
930,CONFIRMED,7143,2025-04-14T00:00:00,Carol
931,SHIPPED,4235,2025-06-13T00:00:00,Bob
932,DRAFT,9125,2025-07-23T00:00:00,Iris
933,CONFIRMED,4535,2025-09-24T00:00:00,Henry
934,CANCELLED,212,2025-12-25T00:00:00,Jack
935,CONFIRMED,6884,2025-02-27T00:00:00,Grace
936,CONFIRMED,9293,2025-10-29T00:00:00,Jack
937,SHIPPED,1651,2025-02-24T00:00:00,Jack
938,SHIPPED,4697,2025-10-02T00:00:00,Frank
939,SHIPPED,4337,2025-07-16T00:00:00,Henry
940,CONFIRMED,7760,2025-01-20T00:00:00,Carol
941,CONFIRMED,2366,2025-11-13T00:00:00,Jack
942,SHIPPED,6591,2025-01-20T00:00:00,Grace
943,SHIPPED,5441,2025-12-20T00:00:00,Dave
944,DRAFT,7795,2025-05-18T00:00:00,Frank
945,DRAFT,4975,2025-06-09T00:00:00,Eve
946,SHIPPED,1619,2025-04-27T00:00:00,Carol
947,CONFIRMED,7269,2025-06-14T00:00:00,Eve
948,SHIPPED,9921,2025-11-27T00:00:00,Bob
949,CONFIRMED,3473,2025-07-28T00:00:00,Henry
950,SHIPPED,6136,2025-01-29T00:00:00,Iris
951,SHIPPED,1085,2025-06-09T00:00:00,Iris
952,CONFIRMED,8599,2025-10-19T00:00:00,Alice
953,CONFIRMED,3298,2025-01-30T00:00:00,Dave
954,DRAFT,838,2025-07-04T00:00:00,Dave
